ID,LUCODES_IDENTIFIER,CODE_TYPE,CODE_NAME,ABBREVIATION,DESCRIPTION,SORT_ORDER,R_SEG,CY
1408,9430911,IRWIN_RESOURCE_TYPE,Operations Section Chief Type 3,,Operations Section Chief Type 3,,,2020
1409,9430912,IRWIN_RESOURCE_TYPE,"Operations Section Chief Type 3, Wildland Fire",,"Operations Section Chief Type 3, Wildland Fire",,,2020
1410,9430913,IRWIN_RESOURCE_TYPE,Ordering Manager,,Ordering Manager,,,2020
1411,9430914,IRWIN_RESOURCE_TYPE,Packer,,Packer,,,2020
1412,9430915,IRWIN_RESOURCE_TYPE,Para Archaeologist,,Para Archaeologist,,,2020
1413,9430916,IRWIN_RESOURCE_TYPE,Paracargo Specialist,,Paracargo Specialist,,,2020
1414,9430917,IRWIN_RESOURCE_TYPE,Paramedic,,Paramedic,,,2020
1415,9430918,IRWIN_RESOURCE_TYPE,"Paramedic, Fireline",,"Paramedic, Fireline",,,2020
1416,9430919,IRWIN_RESOURCE_TYPE,Parking Tender,,Parking Tender,,,2020
1417,9430920,IRWIN_RESOURCE_TYPE,Patient Transportation Group Supervisor,,Patient Transportation Group Supervisor,,,2020
1418,9430921,IRWIN_RESOURCE_TYPE,Payment Process Technical Specialist,,Payment Process Technical Specialist,,,2020
1419,9430922,IRWIN_RESOURCE_TYPE,Personnel Time Recorder,,Personnel Time Recorder,,,2020
1420,9430923,IRWIN_RESOURCE_TYPE,"Personnel Time Recorder, InciNet",,"Personnel Time Recorder, InciNet",,,2020
1421,9430924,IRWIN_RESOURCE_TYPE,Photographer,,Photographer,,,2020
1422,9430925,IRWIN_RESOURCE_TYPE,Physical Scientist,,Physical Scientist,,,2020
1423,9430926,IRWIN_RESOURCE_TYPE,Pilot Inspector,,Pilot Inspector,,,2020
1424,9430927,IRWIN_RESOURCE_TYPE,Planning Section Chief Type 1,,Planning Section Chief Type 1,,,2020
1425,9430928,IRWIN_RESOURCE_TYPE,Planning Section Chief Type 2,,Planning Section Chief Type 2,,,2020
1426,9430929,IRWIN_RESOURCE_TYPE,Planning Section Chief Type 3,,Planning Section Chief Type 3,,,2020
1427,9430930,IRWIN_RESOURCE_TYPE,Plastic Sphere Dispenser Operator,,Plastic Sphere Dispenser Operator,,,2020
1428,9430931,IRWIN_RESOURCE_TYPE,Prescribed Fire Burn Boss Type 1,,Prescribed Fire Burn Boss Type 1,,,2020
1429,9430932,IRWIN_RESOURCE_TYPE,Prescribed Fire Burn Boss Type 2,,Prescribed Fire Burn Boss Type 2,,,2020
1430,9430933,IRWIN_RESOURCE_TYPE,Prescribed Fire Burn Boss Type 3,,Prescribed Fire Burn Boss Type 3,,,2020
1431,9430934,IRWIN_RESOURCE_TYPE,Prescribed Fire Crew Member,,Prescribed Fire Crew Member,,,2020
1432,9430935,IRWIN_RESOURCE_TYPE,Prescribed Fire Manager Type 1,,Prescribed Fire Manager Type 1,,,2020
1433,9430936,IRWIN_RESOURCE_TYPE,Prescribed Fire Manager Type 2,,Prescribed Fire Manager Type 2,,,2020
1434,9430937,IRWIN_RESOURCE_TYPE,Preventative Search and Rescue Technician,,Preventative Search and Rescue Technician,,,2020
1435,9430938,IRWIN_RESOURCE_TYPE,Prevention Technician,,Prevention Technician,,,2020
1436,9430939,IRWIN_RESOURCE_TYPE,Procurement Specialist,,Procurement Specialist,,,2020
1437,9430940,IRWIN_RESOURCE_TYPE,Procurement Unit Leader,,Procurement Unit Leader,,,2020
1438,9430941,IRWIN_RESOURCE_TYPE,Project Worksheet Specialist,,Project Worksheet Specialist,,,2020
1439,9430942,IRWIN_RESOURCE_TYPE,Public Assistance Coordinator,,Public Assistance Coordinator,,,2020
1440,9430943,IRWIN_RESOURCE_TYPE,Public Health Veterinarian,,Public Health Veterinarian,,,2020
1441,9430944,IRWIN_RESOURCE_TYPE,Public Information Officer,,Public Information Officer,,,2020
1442,9430945,IRWIN_RESOURCE_TYPE,Public Information Officer Type 1,,Public Information Officer Type 1,,,2020
1443,9430946,IRWIN_RESOURCE_TYPE,Public Information Officer Type 2,,Public Information Officer Type 2,,,2020
1444,9430947,IRWIN_RESOURCE_TYPE,Public Information Officer Type 3,,Public Information Officer Type 3,,,2020
1445,9430948,IRWIN_RESOURCE_TYPE,Public Safety Communications Technician,,Public Safety Communications Technician,,,2020
1446,9430949,IRWIN_RESOURCE_TYPE,Public Safety Dispatcher,,Public Safety Dispatcher,,,2020
1447,9430950,IRWIN_RESOURCE_TYPE,Pump Operator,,Pump Operator,,,2020
1448,9430951,IRWIN_RESOURCE_TYPE,"Purchasing Agent, Fifty Thousand",,"Purchasing Agent, Fifty Thousand",,,2020
1449,9430952,IRWIN_RESOURCE_TYPE,"Purchasing Agent, Ten Thousand",,"Purchasing Agent, Ten Thousand",,,2020
1450,9430953,IRWIN_RESOURCE_TYPE,"Purchasing Agent, Twenty-Five Thousand",,"Purchasing Agent, Twenty-Five Thousand",,,2020
1451,9430954,IRWIN_RESOURCE_TYPE,Purchasing Technical Specialist Cal-Card,,Purchasing Technical Specialist Cal-Card,,,2020
1452,9430955,IRWIN_RESOURCE_TYPE,Radio Operator,,Radio Operator,,,2020
1453,9430956,IRWIN_RESOURCE_TYPE,Ramp Manager,,Ramp Manager,,,2020
1454,9430957,IRWIN_RESOURCE_TYPE,Receiving/Distribution Manager,,Receiving/Distribution Manager,,,2020
1455,9430958,IRWIN_RESOURCE_TYPE,Recycling Technical Specialist,,Recycling Technical Specialist,,,2020
1456,9430959,IRWIN_RESOURCE_TYPE,Regional MAC Group Representative,,Regional MAC Group Representative,,,2020
1457,9430960,IRWIN_RESOURCE_TYPE,Rehabilitation Specialist,,Rehabilitation Specialist,,,2020
1458,9430961,IRWIN_RESOURCE_TYPE,Remote Automated Weather Station Technician,,Remote Automated Weather Station Technician,,,2020
1459,9430962,IRWIN_RESOURCE_TYPE,Rescue Group Supervisor,,Rescue Group Supervisor,,,2020
1460,9430963,IRWIN_RESOURCE_TYPE,Rescue Systems 1,,Rescue Systems 1,,,2020
1461,9430964,IRWIN_RESOURCE_TYPE,Rescue Systems 2,,Rescue Systems 2,,,2020
1462,9430965,IRWIN_RESOURCE_TYPE,Resource Advisor,,Resource Advisor,,,2020
1463,9430966,IRWIN_RESOURCE_TYPE,Resource Advisor Coordinator,,Resource Advisor Coordinator,,,2020
1464,9430967,IRWIN_RESOURCE_TYPE,"Resource Advisor, Fireline",,"Resource Advisor, Fireline",,,2020
1465,9430968,IRWIN_RESOURCE_TYPE,Resource Unit Leader,,Resource Unit Leader,,,2020
1466,9430969,IRWIN_RESOURCE_TYPE,Retardant Crewmember,,Retardant Crewmember,,,2020
1467,9430970,IRWIN_RESOURCE_TYPE,Retrograde Team Leader,,Retrograde Team Leader,,,2020
1468,9430971,IRWIN_RESOURCE_TYPE,Retrograde Team Member,,Retrograde Team Member,,,2020
1469,9430972,IRWIN_RESOURCE_TYPE,Safety Officer Occupational Health,,Safety Officer Occupational Health,,,2020
1470,9430973,IRWIN_RESOURCE_TYPE,Safety Officer Type 1,,Safety Officer Type 1,,,2020
1471,9430974,IRWIN_RESOURCE_TYPE,Safety Officer Type 2,,Safety Officer Type 2,,,2020
1472,9430975,IRWIN_RESOURCE_TYPE,Safety Officer Type 3,,Safety Officer Type 3,,,2020
1473,9430976,IRWIN_RESOURCE_TYPE,"Safety Officer, Line",,"Safety Officer, Line",,,2020
1474,9430977,IRWIN_RESOURCE_TYPE,SAIT Chief Investigator,,SAIT Chief Investigator,,,2020
1475,9431221,IRWIN_RESOURCE_TYPE,All-Hazards Project Helicopter Manager,,All-Hazards Project Helicopter Manager,,,2020
1476,9431222,IRWIN_RESOURCE_TYPE,All-Hazards Public Information Officer Type 2,,All-Hazards Public Information Officer Type 2,,,2020
1477,9431223,IRWIN_RESOURCE_TYPE,All-Hazards Safety Officer Type 2,,All-Hazards Safety Officer Type 2,,,2020
1478,9431224,IRWIN_RESOURCE_TYPE,All-Hazards Situation Unit Leader,,All-Hazards Situation Unit Leader,,,2020
1479,9431225,IRWIN_RESOURCE_TYPE,All-Hazards Task Force Leader,,All-Hazards Task Force Leader,,,2020
1480,9431226,IRWIN_RESOURCE_TYPE,Anthropologist,,Anthropologist,,,2020
1481,9431227,IRWIN_RESOURCE_TYPE,Arborist,,Arborist,,,2020
1482,9431228,IRWIN_RESOURCE_TYPE,Archaeologist,,Archaeologist,,,2020
1483,9431229,IRWIN_RESOURCE_TYPE,"Archaeologist, Marine",,"Archaeologist, Marine",,,2020
1484,9431230,IRWIN_RESOURCE_TYPE,Architectural Conservator,,Architectural Conservator,,,2020
1485,9431231,IRWIN_RESOURCE_TYPE,Architectural Historian,,Architectural Historian,,,2020
1486,9431232,IRWIN_RESOURCE_TYPE,Archivist,,Archivist,,,2020
1487,9431233,IRWIN_RESOURCE_TYPE,Area Command Aviation Coordinator,,Area Command Aviation Coordinator,,,2020
1488,9431234,IRWIN_RESOURCE_TYPE,Area Commander,,Area Commander,,,2020
1489,9431235,IRWIN_RESOURCE_TYPE,Arson Bomb Investigator,,Arson Bomb Investigator,,,2020
1490,9431236,IRWIN_RESOURCE_TYPE,"Assistant Area Commander, Logistics",,"Assistant Area Commander, Logistics",,,2020
1491,9431237,IRWIN_RESOURCE_TYPE,"Assistant Area Commander, Planning",,"Assistant Area Commander, Planning",,,2020
1492,9431238,IRWIN_RESOURCE_TYPE,Assistant Cache Manager,,Assistant Cache Manager,,,2020
1493,9431239,IRWIN_RESOURCE_TYPE,Assistant Hotshot Superintendent,,Assistant Hotshot Superintendent,,,2020
1494,9431240,IRWIN_RESOURCE_TYPE,Assistant MAFFS Liaison Officer,,Assistant MAFFS Liaison Officer,,,2020
1495,9431241,IRWIN_RESOURCE_TYPE,ATV Operator,,ATV Operator,,,2020
1496,9431242,IRWIN_RESOURCE_TYPE,Avian Aviation Biologist,,Avian Aviation Biologist,,,2020
1497,9431243,IRWIN_RESOURCE_TYPE,Avian Biologist,,Avian Biologist,,,2020
1498,9431244,IRWIN_RESOURCE_TYPE,Aviation Fuel Specialist,,Aviation Fuel Specialist,,,2020
1499,9431245,IRWIN_RESOURCE_TYPE,Aviation Inspector,,Aviation Inspector,,,2020
1500,9431246,IRWIN_RESOURCE_TYPE,Base/Camp Manager,,Base/Camp Manager,,,2020
1501,9431247,IRWIN_RESOURCE_TYPE,Basic Faller,,Basic Faller,,,2020
1502,9431248,IRWIN_RESOURCE_TYPE,Battalion Military Liaison,,Battalion Military Liaison,,,2020
1503,9431249,IRWIN_RESOURCE_TYPE,BEHAVE Specialist,,BEHAVE Specialist,,,2020
1504,9431250,IRWIN_RESOURCE_TYPE,Biological Science Technician,,Biological Science Technician,,,2020
1505,9431251,IRWIN_RESOURCE_TYPE,Biologist,,Biologist,,,2020
1506,9431252,IRWIN_RESOURCE_TYPE,Biometrician,,Biometrician,,,2020
1507,9431253,IRWIN_RESOURCE_TYPE,Boat Operator Less Than 25 Feet Length,,Boat Operator Less Than 25 Feet Length,,,2020
1508,9431254,IRWIN_RESOURCE_TYPE,Boat Operator Over 25 Feet Length,,Boat Operator Over 25 Feet Length,,,2020
1509,9431255,IRWIN_RESOURCE_TYPE,Botanist,,Botanist,,,2020
1510,9431256,IRWIN_RESOURCE_TYPE,Burned Area Emergency Response Biologist,,Burned Area Emergency Response Biologist,,,2020
1511,9431257,IRWIN_RESOURCE_TYPE,Burned Area Emergency Response Botanist,,Burned Area Emergency Response Botanist,,,2020
1512,9431258,IRWIN_RESOURCE_TYPE,Burned Area Emergency Response Cultural Resources Specialist,,Burned Area Emergency Response Cultural Resources Specialist,,,2020
1513,9431259,IRWIN_RESOURCE_TYPE,Burned Area Emergency Response Documentation Specialist,,Burned Area Emergency Response Documentation Specialist,,,2020
1514,9431260,IRWIN_RESOURCE_TYPE,Burned Area Emergency Response Environmental Specialist,,Burned Area Emergency Response Environmental Specialist,,,2020
1515,9431261,IRWIN_RESOURCE_TYPE,Burned Area Emergency Response Forester,,Burned Area Emergency Response Forester,,,2020
1516,9431262,IRWIN_RESOURCE_TYPE,Burned Area Emergency Response Geologist,,Burned Area Emergency Response Geologist,,,2020
1517,9431263,IRWIN_RESOURCE_TYPE,Burned Area Emergency Response Hydrologist,,Burned Area Emergency Response Hydrologist,,,2020
1518,9431264,IRWIN_RESOURCE_TYPE,Burned Area Emergency Response Leader,,Burned Area Emergency Response Leader,,,2020
1519,9431265,IRWIN_RESOURCE_TYPE,Burned Area Emergency Response Soil Scientist,,Burned Area Emergency Response Soil Scientist,,,2020
1520,9431266,IRWIN_RESOURCE_TYPE,Burned Area Emergency Response Specialist,,Burned Area Emergency Response Specialist,,,2020
1521,9431267,IRWIN_RESOURCE_TYPE,Buying Team Leader,,Buying Team Leader,,,2020
1522,9431268,IRWIN_RESOURCE_TYPE,Buying Team Member,,Buying Team Member,,,2020
1523,9431269,IRWIN_RESOURCE_TYPE,"Cache (Supply) Clerk, Supervisory",,"Cache (Supply) Clerk, Supervisory",,,2020
1524,9431270,IRWIN_RESOURCE_TYPE,Cache Demobilization Specialist,,Cache Demobilization Specialist,,,2020
1525,9431271,IRWIN_RESOURCE_TYPE,Cache Supply Clerk,,Cache Supply Clerk,,,2020
1526,9431272,IRWIN_RESOURCE_TYPE,California National Guard Liaison,,California National Guard Liaison,,,2020
1527,9431273,IRWIN_RESOURCE_TYPE,Call Taker,,Call Taker,,,2020
1528,9431274,IRWIN_RESOURCE_TYPE,Camp Crew Boss,,Camp Crew Boss,,,2020
1529,9431275,IRWIN_RESOURCE_TYPE,Camp Help,,Camp Help,,,2020
1530,9431276,IRWIN_RESOURCE_TYPE,Canine Handler,,Canine Handler,,,2020
1531,9431277,IRWIN_RESOURCE_TYPE,Carpenter,,Carpenter,,,2020
1532,9431278,IRWIN_RESOURCE_TYPE,Cartographer,,Cartographer,,,2020
1533,9431279,IRWIN_RESOURCE_TYPE,Chaplain,,Chaplain,,,2020
1534,9431280,IRWIN_RESOURCE_TYPE,Chemist,,Chemist,,,2020
1535,9431281,IRWIN_RESOURCE_TYPE,Chief Officer,,Chief Officer,,,2020
1536,9431282,IRWIN_RESOURCE_TYPE,Claims Specialist,,Claims Specialist,,,2020
1537,9431283,IRWIN_RESOURCE_TYPE,Climber,,Climber,,,2020
1538,9431284,IRWIN_RESOURCE_TYPE,Commissary Manager,,Commissary Manager,,,2020
1539,9431285,IRWIN_RESOURCE_TYPE,Communications Coordinator,,Communications Coordinator,,,2020
1540,9431286,IRWIN_RESOURCE_TYPE,Communications Unit Leader,,Communications Unit Leader,,,2020
1541,9431287,IRWIN_RESOURCE_TYPE,Compensation/Claims Unit Leader,,Compensation/Claims Unit Leader,,,2020
1542,9431288,IRWIN_RESOURCE_TYPE,Compensation-For-Injury Specialist,,Compensation-For-Injury Specialist,,,2020
1543,9431289,IRWIN_RESOURCE_TYPE,Computer Coordinator,,Computer Coordinator,,,2020
1544,9431290,IRWIN_RESOURCE_TYPE,Computer Data Entry Recorder,,Computer Data Entry Recorder,,,2020
1545,9431291,IRWIN_RESOURCE_TYPE,Computer Hardware Specialist,,Computer Hardware Specialist,,,2020
1546,9431292,IRWIN_RESOURCE_TYPE,Conservator,,Conservator,,,2020
1547,9431293,IRWIN_RESOURCE_TYPE,Construction and Contractor Inspector,,Construction and Contractor Inspector,,,2020
1548,9431294,IRWIN_RESOURCE_TYPE,Contracting Officer,,Contracting Officer,,,2020
1549,9431295,IRWIN_RESOURCE_TYPE,Contracting Officer's Technical Representative,,Contracting Officer's Technical Representative,,,2020
1550,9431296,IRWIN_RESOURCE_TYPE,Contracting Specialist,,Contracting Specialist,,,2020
1551,9431297,IRWIN_RESOURCE_TYPE,Cook,,Cook,,,2020
1552,9431298,IRWIN_RESOURCE_TYPE,Cost Analyst Specialist,,Cost Analyst Specialist,,,2020
1553,9431299,IRWIN_RESOURCE_TYPE,Cost Apportionment Technician,,Cost Apportionment Technician,,,2020
1554,9431300,IRWIN_RESOURCE_TYPE,Cost Unit Leader,,Cost Unit Leader,,,2020
1555,9431301,IRWIN_RESOURCE_TYPE,"Crew Boss, Single Resource",,"Crew Boss, Single Resource",,,2020
1556,9431302,IRWIN_RESOURCE_TYPE,Crew Representative,,Crew Representative,,,2020
1557,9431303,IRWIN_RESOURCE_TYPE,Critical Incident Stress Management Team Leader,,Critical Incident Stress Management Team Leader,,,2020
1558,9431304,IRWIN_RESOURCE_TYPE,Critical Incident Stress Management Team Member,,Critical Incident Stress Management Team Member,,,2020
1559,9431305,IRWIN_RESOURCE_TYPE,Critical Stress Debriefer,,Critical Stress Debriefer,,,2020
1560,9431306,IRWIN_RESOURCE_TYPE,Cultural Specialist,,Cultural Specialist,,,2020
1561,9431307,IRWIN_RESOURCE_TYPE,Curator,,Curator,,,2020
1562,9431308,IRWIN_RESOURCE_TYPE,Damage Inspection Manager,,Damage Inspection Manager,,,2020
1563,9431309,IRWIN_RESOURCE_TYPE,Debris Quality Assurance Inspector,,Debris Quality Assurance Inspector,,,2020
1564,9431310,IRWIN_RESOURCE_TYPE,Decision Support System Advisor,,Decision Support System Advisor,,,2020
1565,9431311,IRWIN_RESOURCE_TYPE,Decision Support System Technical Specialist,,Decision Support System Technical Specialist,,,2020
1566,9431312,IRWIN_RESOURCE_TYPE,Deck Coordinator,,Deck Coordinator,,,2020
1567,9431313,IRWIN_RESOURCE_TYPE,Defensive Structural Firefighter,,Defensive Structural Firefighter,,,2020
1568,9431314,IRWIN_RESOURCE_TYPE,Delayed Treatment Manager,,Delayed Treatment Manager,,,2020
1569,9431315,IRWIN_RESOURCE_TYPE,Demobilization Unit Leader,,Demobilization Unit Leader,,,2020
1570,9431316,IRWIN_RESOURCE_TYPE,"Demobilization Unit Leader, Incident",,"Demobilization Unit Leader, Incident",,,2020
1571,9431317,IRWIN_RESOURCE_TYPE,Disaster Prepare/Relief Specialist,,Disaster Prepare/Relief Specialist,,,2020
1572,9431318,IRWIN_RESOURCE_TYPE,Display Processor,,Display Processor,,,2020
1573,9431319,IRWIN_RESOURCE_TYPE,Diver,,Diver,,,2020
1574,9431320,IRWIN_RESOURCE_TYPE,Division/Group Supervisor,,Division/Group Supervisor,,,2020
1575,9431321,IRWIN_RESOURCE_TYPE,Division/Group Supervisor All-Hazards,,Division/Group Supervisor All-Hazards,,,2020
1576,9431322,IRWIN_RESOURCE_TYPE,"Division/Group Supervisor, Law Enforcement",,"Division/Group Supervisor, Law Enforcement",,,2020
1577,9431323,IRWIN_RESOURCE_TYPE,"Division/Group Supervisor, Search and Rescue",,"Division/Group Supervisor, Search and Rescue",,,2020
1578,9431324,IRWIN_RESOURCE_TYPE,Documentation Unit Leader,,Documentation Unit Leader,,,2020
1579,9431325,IRWIN_RESOURCE_TYPE,Dozer Leader,,Dozer Leader,,,2020
1580,9431326,IRWIN_RESOURCE_TYPE,Dozer Operator,,Dozer Operator,,,2020
1581,9431327,IRWIN_RESOURCE_TYPE,Dozer Operator Initial Attack,,Dozer Operator Initial Attack,,,2020
1582,9431328,IRWIN_RESOURCE_TYPE,Driver Class A,,Driver Class A,,,2020
1583,9431329,IRWIN_RESOURCE_TYPE,Driver Class B,,Driver Class B,,,2020
1584,9431330,IRWIN_RESOURCE_TYPE,Driver/Operator,,Driver/Operator,,,2020
1585,9431331,IRWIN_RESOURCE_TYPE,Duty Chief,,Duty Chief,,,2020
1586,9431332,IRWIN_RESOURCE_TYPE,Duty Officer,,Duty Officer,,,2020
1587,9431333,IRWIN_RESOURCE_TYPE,Ecologist,,Ecologist,,,2020
1588,9431334,IRWIN_RESOURCE_TYPE,Electrician,,Electrician,,,2020
1589,9431335,IRWIN_RESOURCE_TYPE,Emergency Medical Technician Basic,,Emergency Medical Technician Basic,,,2020
1590,9431336,IRWIN_RESOURCE_TYPE,"Emergency Medical Technician, Fireline",,"Emergency Medical Technician, Fireline",,,2020
1591,9431337,IRWIN_RESOURCE_TYPE,Emergency Operations Center Manager,,Emergency Operations Center Manager,,,2020
1592,9431338,IRWIN_RESOURCE_TYPE,"Emergency Worker, Decon",,"Emergency Worker, Decon",,,2020
1593,9431339,IRWIN_RESOURCE_TYPE,"Emergency Worker, Decon Facility Unit Leader",,"Emergency Worker, Decon Facility Unit Leader",,,2020
1594,9431340,IRWIN_RESOURCE_TYPE,Engineer,,Engineer,,,2020
1595,9431341,IRWIN_RESOURCE_TYPE,"Engineer, Petroleum",,"Engineer, Petroleum",,,2020
1596,9431342,IRWIN_RESOURCE_TYPE,"Engineer, Structural",,"Engineer, Structural",,,2020
1597,9431343,IRWIN_RESOURCE_TYPE,Environmental Scientist,,Environmental Scientist,,,2020
1598,9431344,IRWIN_RESOURCE_TYPE,Environmental Specialist,,Environmental Specialist,,,2020
1599,9431345,IRWIN_RESOURCE_TYPE,Epidemiologist,,Epidemiologist,,,2020
1600,9431346,IRWIN_RESOURCE_TYPE,Equipment Inspector,,Equipment Inspector,,,2020
1601,9431347,IRWIN_RESOURCE_TYPE,Equipment Manager,,Equipment Manager,,,2020
1602,9431348,IRWIN_RESOURCE_TYPE,Equipment Technical Specialist,,Equipment Technical Specialist,,,2020
1603,9431349,IRWIN_RESOURCE_TYPE,Equipment Time Recorder,,Equipment Time Recorder,,,2020
1604,9431350,IRWIN_RESOURCE_TYPE,ESF3 Infrastructure Assessment,,ESF3 Infrastructure Assessment,,,2020
1605,9431351,IRWIN_RESOURCE_TYPE,Exhibit Specialist,,Exhibit Specialist,,,2020
1606,9431352,IRWIN_RESOURCE_TYPE,Expanded Dispatch Coordinator,,Expanded Dispatch Coordinator,,,2020
1607,9431353,IRWIN_RESOURCE_TYPE,Expanded Dispatch Recorder,,Expanded Dispatch Recorder,,,2020
1608,9431354,IRWIN_RESOURCE_TYPE,Expanded Dispatch Supervisory,,Expanded Dispatch Supervisory,,,2020
1609,9431355,IRWIN_RESOURCE_TYPE,Expanded Dispatch Support Dispatcher,,Expanded Dispatch Support Dispatcher,,,2020
1610,9431356,IRWIN_RESOURCE_TYPE,Facilities Maintenance Specialist,,Facilities Maintenance Specialist,,,2020
1611,9431357,IRWIN_RESOURCE_TYPE,Facilities Unit Leader,,Facilities Unit Leader,,,2020
1612,9431358,IRWIN_RESOURCE_TYPE,FARSITE Specialist,,FARSITE Specialist,,,2020
1613,9431359,IRWIN_RESOURCE_TYPE,"Felling Boss, Single Resource",,"Felling Boss, Single Resource",,,2020
1614,9431360,IRWIN_RESOURCE_TYPE,FEMA Emergency Support Function #4 Administrative Support,,FEMA Emergency Support Function #4 Administrative Support,,,2020
1615,9431361,IRWIN_RESOURCE_TYPE,FEMA Emergency Support Function #4 Primary Leader,,FEMA Emergency Support Function #4 Primary Leader,,,2020
1616,9431362,IRWIN_RESOURCE_TYPE,FEMA Emergency Support Function #4 Structure Support,,FEMA Emergency Support Function #4 Structure Support,,,2020
1617,9431363,IRWIN_RESOURCE_TYPE,FEMA Emergency Support Function #4 Wildland Support,,FEMA Emergency Support Function #4 Wildland Support,,,2020
1618,9431364,IRWIN_RESOURCE_TYPE,Field Observer,,Field Observer,,,2020
1619,9431365,IRWIN_RESOURCE_TYPE,Finance Technical Specialist,,Finance Technical Specialist,,,2020
1620,9431366,IRWIN_RESOURCE_TYPE,Fire And Life Safety Inspector,,Fire And Life Safety Inspector,,,2020
1621,9431367,IRWIN_RESOURCE_TYPE,Fire Behavior Analyst,,Fire Behavior Analyst,,,2020
1622,9431368,IRWIN_RESOURCE_TYPE,Fire Behavior Technical Specialist,,Fire Behavior Technical Specialist,,,2020
1623,9431369,IRWIN_RESOURCE_TYPE,Fire Cache Manager,,Fire Cache Manager,,,2020
1624,9431370,IRWIN_RESOURCE_TYPE,Fire Effects Monitor,,Fire Effects Monitor,,,2020
1625,9431371,IRWIN_RESOURCE_TYPE,Fire Prevention Education Team Leader,,Fire Prevention Education Team Leader,,,2020
1626,9431372,IRWIN_RESOURCE_TYPE,Fire Prevention Education Team Member,,Fire Prevention Education Team Member,,,2020
1627,9431373,IRWIN_RESOURCE_TYPE,Fire Suppression Repair Technical Specialist,,Fire Suppression Repair Technical Specialist,,,2020
1628,9431374,IRWIN_RESOURCE_TYPE,Fireline Explosives Advisor,,Fireline Explosives Advisor,,,2020
1629,9431375,IRWIN_RESOURCE_TYPE,Fireline Explosives Blaster,,Fireline Explosives Blaster,,,2020
1630,9431376,IRWIN_RESOURCE_TYPE,Fireline Explosives Crewmember,,Fireline Explosives Crewmember,,,2020
1631,9431377,IRWIN_RESOURCE_TYPE,"Firing Boss, Single Resource",,"Firing Boss, Single Resource",,,2020
1632,9431378,IRWIN_RESOURCE_TYPE,First Aid Station Assistant,,First Aid Station Assistant,,,2020
1633,9431379,IRWIN_RESOURCE_TYPE,Fixed or Rotor Wing Pilot,,Fixed or Rotor Wing Pilot,,,2020
1634,9431380,IRWIN_RESOURCE_TYPE,Fixed Wing Base Manager,,Fixed Wing Base Manager,,,2020
1635,9431381,IRWIN_RESOURCE_TYPE,Fixed Wing Parking Tender,,Fixed Wing Parking Tender,,,2020
1636,9431382,IRWIN_RESOURCE_TYPE,Fluvial Stream Morphologist,,Fluvial Stream Morphologist,,,2020
1637,9431383,IRWIN_RESOURCE_TYPE,Food Unit Leader,,Food Unit Leader,,,2020
1638,9431384,IRWIN_RESOURCE_TYPE,Forester,,Forester,,,2020
1639,9431385,IRWIN_RESOURCE_TYPE,Fork Lift Operator,,Fork Lift Operator,,,2020
1640,9431386,IRWIN_RESOURCE_TYPE,Forward Looking Infrared Operator,,Forward Looking Infrared Operator,,,2020
1641,9431387,IRWIN_RESOURCE_TYPE,General Mechanic,,General Mechanic,,,2020
1642,9431388,IRWIN_RESOURCE_TYPE,Geographer,,Geographer,,,2020
1643,9431389,IRWIN_RESOURCE_TYPE,Geographic Information System Specialist,,Geographic Information System Specialist,,,2020
1644,9431390,IRWIN_RESOURCE_TYPE,Geologist,,Geologist,,,2020
1645,9431391,IRWIN_RESOURCE_TYPE,Geophysicist,,Geophysicist,,,2020
1646,9431392,IRWIN_RESOURCE_TYPE,Geospatial Analyst,,Geospatial Analyst,,,2020
1647,9431393,IRWIN_RESOURCE_TYPE,Global Position System Specialist,,Global Position System Specialist,,,2020
1648,9431394,IRWIN_RESOURCE_TYPE,Grant Manager,,Grant Manager,,,2020
1649,9431395,IRWIN_RESOURCE_TYPE,Ground Ambulance Coordinator,,Ground Ambulance Coordinator,,,2020
1650,9431396,IRWIN_RESOURCE_TYPE,Ground Support Unit Leader,,Ground Support Unit Leader,,,2020
1651,9431397,IRWIN_RESOURCE_TYPE,Hand-Held Infrared Operator,,Hand-Held Infrared Operator,,,2020
1652,9431398,IRWIN_RESOURCE_TYPE,Hazardous Liquid Pipeline Safety Engineer,,Hazardous Liquid Pipeline Safety Engineer,,,2020
1653,9431399,IRWIN_RESOURCE_TYPE,Hazardous Material Specialist,,Hazardous Material Specialist,,,2020
1654,9431400,IRWIN_RESOURCE_TYPE,Hazardous Materials Technician,,Hazardous Materials Technician,,,2020
1655,9431401,IRWIN_RESOURCE_TYPE,Hazmat Decon Leader,,Hazmat Decon Leader,,,2020
1656,9431402,IRWIN_RESOURCE_TYPE,Hazmat Entry Leader,,Hazmat Entry Leader,,,2020
1657,9431403,IRWIN_RESOURCE_TYPE,Hazmat Group Supervisor,,Hazmat Group Supervisor,,,2020
1658,9431404,IRWIN_RESOURCE_TYPE,Hazmat Incident Commander,,Hazmat Incident Commander,,,2020
1659,9431405,IRWIN_RESOURCE_TYPE,Hazmat Safe Area Refuge Manager,,Hazmat Safe Area Refuge Manager,,,2020
1660,9431406,IRWIN_RESOURCE_TYPE,Hazmat Safety Officer,,Hazmat Safety Officer,,,2020
1661,9431407,IRWIN_RESOURCE_TYPE,Hazmat Site Access Control,,Hazmat Site Access Control,,,2020
